0	1	2.8542078e-02
0	2	7.6394449e-02
0	3	-7.6623068e-02
0	4	-3.9559383e-02
0	5	2.8547432e-02
0	6	-4.7334749e-02
0	7	-3.6806256e-02
0	8	5.8197742e-02
0	9	-2.7856832e-02
0	10	2.6309192e-02
0	11	9.1682152e-02
0	12	-3.5419422e-02
0	13	2.6964679e-02
0	14	1.1320409e-02
0	15	-4.9989495e-02
0	16	1.5915526e-02
0	17	1.0844238e-01
0	18	-5.6217713e-02
0	19	1.2247072e-01
0	20	-1.1543112e-02
0	21	-4.7630006e-03
0	22	1.3955902e-02
0	23	7.2647910e-03
0	24	7.1562510e-02
0	25	-1.6689056e-02
0	26	-7.4162045e-02
0	27	-3.3015914e-02
0	28	2.5344919e-02
0	29	-1.4138594e-02
0	30	3.6602797e-02
0	31	-5.9720060e-02
0	32	4.5881128e-03
0	33	-1.5080739e-02
0	34	-6.5055968e-02
0	35	-7.3298823e-02
0	36	-1.9181993e-02
0	37	3.7128367e-02
0	38	5.2309095e-02
0	39	-8.0218369e-03
0	40	-2.0169174e-02
0	41	-1.0001061e-01
0	42	-5.7171788e-02
0	43	2.0580623e-02
0	44	-3.1780857e-02
0	45	4.4824856e-02
0	46	5.5348906e-03
0	47	1.8488276e-02
0	48	-6.7989566e-02
0	49	-8.1834330e-03
0	50	5.2506552e-03
0	51	-1.5468022e-02
0	52	-1.8219234e-02
0	53	6.4498624e-02
0	54	-3.7302225e-03
0	55	1.8966010e-02
0	56	1.5569153e-02
0	57	1.6201669e-03
0	58	6.5065447e-02
0	59	3.0489105e-02
0	60	-2.4107490e-02
0	61	1.6892353e-02
0	62	6.2279318e-02
0	63	4.9177195e-02
0	64	-7.9185398e-02
0	65	-1.1447658e-02
0	66	2.0308937e-03
0	67	1.1370085e-03
0	68	2.2247681e-02
0	69	2.9892162e-02
0	70	1.3259331e-02
0	71	3.1517333e-02
0	72	-6.5979083e-02
0	73	-2.5109966e-04
0	74	-1.4542085e-02
0	75	-2.9246709e-03
0	76	-9.0405968e-02
0	77	-4.7207564e-02
0	78	1.4899202e-02
0	79	-2.5962328e-02
0	80	5.9663170e-04
0	81	2.5292581e-03
0	82	6.1117269e-02
0	83	-1.5770878e-02
0	84	-5.1068992e-02
0	85	3.4527183e-03
0	86	-6.8987847e-02
0	87	-6.2927983e-02
0	88	5.8000277e-04
0	89	2.9650082e-02
0	90	-2.9972093e-02
0	91	-6.2718932e-02
0	92	-2.1167655e-03
0	93	3.0859116e-03
0	94	1.8721848e-02
0	95	-2.4151927e-02
0	96	1.8106252e-02
0	97	2.3847016e-02
0	98	-4.2824622e-02
0	99	2.7171599e-02
1	2	4.7934987e-02
1	3	-1.0210044e-02
1	4	1.5495852e-02
1	5	-1.6074942e-03
1	6	-2.4827512e-02
1	7	-3.5963847e-02
1	8	2.0355044e-02
1	9	-5.6746317e-02
1	10	-7.5138402e-03
1	11	-9.3218637e-03
1	12	-3.2055395e-02
1	13	8.4556197e-03
1	14	2.0641546e-02
1	15	-4.8774935e-03
1	16	-5.0768670e-02
1	17	2.6544183e-03
1	18	3.2320317e-02
1	19	2.2472406e-02
1	20	-4.9075256e-02
1	21	2.9654511e-02
1	22	-5.4748678e-02
1	23	-7.1042094e-02
1	24	3.7174431e-02
1	25	-1.5344585e-02
1	26	-5.0019747e-02
1	27	6.4618485e-03
1	28	-2.2693236e-02
1	29	9.1983642e-03
1	30	1.2293245e-02
1	31	3.5689152e-03
1	32	6.3250829e-02
1	33	7.3160119e-03
1	34	2.2646072e-02
1	35	1.9521174e-03
1	36	-8.0260466e-03
1	37	-1.4794286e-02
1	38	1.4948469e-04
1	39	1.1414257e-02
1	40	-3.7227806e-02
1	41	-7.7499654e-03
1	42	-9.0633687e-03
1	43	-1.7374869e-03
1	44	-5.8026707e-02
1	45	-1.9790877e-02
1	46	3.1992819e-02
1	47	-1.6827231e-02
1	48	-7.7068247e-02
1	49	-1.0430601e-02
1	50	-2.6397242e-02
1	51	-3.2180304e-02
1	52	2.9396195e-03
1	53	7.3806232e-02
1	54	2.8226480e-02
1	55	4.1850007e-02
1	56	-2.1015288e-02
1	57	4.0802011e-02
1	58	5.4270333e-02
1	59	-8.1470626e-02
1	60	5.0059442e-02
1	61	8.1185478e-03
1	62	-3.2433227e-03
1	63	2.9215554e-02
1	64	-4.3556770e-02
1	65	-4.8290563e-02
1	66	2.4603625e-02
1	67	-3.9669312e-02
1	68	1.1827448e-02
1	69	-1.3900332e-02
1	70	4.9209339e-02
1	71	5.0756092e-03
1	72	2.1261931e-02
1	73	-3.3671143e-02
1	74	-4.5859459e-02
1	75	3.2718094e-02
1	76	-4.0539790e-02
1	77	-2.4122296e-02
1	78	-1.2625400e-02
1	79	5.4259934e-02
1	80	5.5258571e-02
1	81	2.7731390e-02
1	82	5.1353872e-02
1	83	-2.3736516e-02
1	84	-1.4680885e-04
1	85	3.3405630e-02
1	86	3.7672766e-02
1	87	-3.7601571e-02
1	88	-2.5483553e-02
1	89	7.3026520e-02
1	90	1.3381767e-02
1	91	-6.8175983e-02
1	92	-5.0170404e-02
1	93	-1.2928903e-02
1	94	-1.0412574e-02
1	95	6.4907258e-03
1	96	2.4160421e-02
1	97	-2.2431889e-02
1	98	3.5122594e-02
1	99	1.5009879e-02
2	3	-1.3239021e-02
2	4	3.9224848e-03
2	5	4.2217459e-02
2	6	-3.4182243e-02
2	7	-7.2481509e-02
2	8	-1.0609154e-02
2	9	-2.9379368e-02
2	10	-3.9377914e-02
2	11	1.6537678e-03
2	12	-3.4751630e-02
2	13	-2.6915164e-03
2	14	-2.1475316e-04
2	15	3.7809357e-03
2	16	-2.4449064e-02
2	17	1.4196646e-02
2	18	-5.9206188e-02
2	19	3.7974252e-02
2	20	-3.7219924e-03
2	21	-3.7535981e-02
2	22	-3.5598003e-02
2	23	-1.0269823e-02
2	24	4.0579737e-02
2	25	-1.0296960e-03
2	26	-9.8322644e-03
2	27	2.5198916e-02
2	28	-2.6442779e-02
2	29	1.6320869e-02
2	30	5.1451853e-02
2	31	3.8073512e-02
2	32	8.1861250e-02
2	33	-2.6995548e-02
2	34	-3.9875060e-02
2	35	-7.7122303e-02
2	36	4.9917059e-02
2	37	-1.2084044e-03
2	38	5.6766404e-02
2	39	3.2470203e-04
2	40	-6.2031164e-02
2	41	-5.5165099e-02
2	42	-1.6660724e-02
2	43	5.6192963e-03
2	44	1.5675316e-02
2	45	1.1330185e-02
2	46	2.7685554e-02
2	47	4.4361294e-02
2	48	-1.5841373e-02
2	49	-4.5499479e-03
2	50	-3.2055009e-02
2	51	2.3353228e-02
2	52	9.5137614e-02
2	53	-9.5407449e-03
2	54	7.2141293e-03
2	55	-7.2422160e-04
2	56	1.1594250e-02
2	57	-7.6891704e-03
2	58	4.4995750e-02
2	59	-3.5543623e-02
2	60	9.0923244e-03
2	61	-1.0140490e-01
2	62	1.1424610e-02
2	63	1.2125982e-02
2	64	-7.9893454e-02
2	65	-2.8906745e-02
2	66	-9.8615864e-03
2	67	-1.2740069e-02
2	68	3.5778372e-03
2	69	1.0642390e-02
2	70	2.0885410e-02
2	71	4.7769433e-02
2	72	-8.4941526e-02
2	73	1.9834489e-02
2	74	-9.3831331e-03
2	75	2.1234961e-02
2	76	-5.8002694e-02
2	77	-3.6301728e-02
2	78	3.0318310e-02
2	79	3.1154828e-02
2	80	7.0973897e-02
2	81	1.6808155e-02
2	82	4.3739206e-02
2	83	8.7946337e-03
2	84	-4.0380405e-02
2	85	1.7990035e-02
2	86	-3.7403972e-02
2	87	-3.8768540e-02
2	88	3.9740086e-02
2	89	2.1085779e-02
2	90	2.4350424e-02
2	91	-2.2111706e-03
2	92	-2.7403754e-02
2	93	-1.1380076e-02
2	94	1.6795490e-02
2	95	-2.7532573e-02
2	96	4.8410568e-02
2	97	2.8780370e-02
2	98	2.5345681e-03
2	99	6.5321484e-02
3	4	3.0459168e-02
3	5	-1.9291840e-02
3	6	-5.0335641e-02
3	7	2.1509523e-02
3	8	-5.2408665e-02
3	9	1.9580894e-02
3	10	-3.3082867e-02
3	11	-4.8266787e-02
3	12	-2.4543568e-02
3	13	-3.7237794e-02
3	14	-5.1199901e-02
3	15	1.9363168e-02
3	16	3.1845630e-03
3	17	2.1433108e-02
3	18	4.3703681e-02
3	19	2.3922742e-02
3	20	2.4353931e-02
3	21	4.7454611e-02
3	22	-2.7208080e-03
3	23	-2.4351402e-02
3	24	-4.6194781e-02
3	25	-5.6319602e-02
3	26	3.8570013e-04
3	27	-2.4556342e-02
3	28	-1.0666130e-01
3	29	5.8225558e-02
3	30	4.0033784e-03
3	31	-6.4149103e-02
3	32	6.7428053e-02
3	33	-9.9587003e-03
3	34	-1.3372163e-02
3	35	2.9144457e-02
3	36	-2.2633657e-02
